date,side,tic,name,qty,price,buy_hit,reason,pnl_pct,hold_days
2026-02-27,BUY,NFLX,Netflix,2,94.30000305175781,5.0,TOP7 1/7,,
2026-02-27,BUY,BAC,Bank of America,4,50.53031830183506,5.0,TOP7 1/7,,
2026-03-02,SELL,BAC,Bank of America,37,48.10608651976063,,손절-10%,-9.999999999999998,80.0
2026-03-02,BUY,NFLX,Netflix,4,95.26000213623047,7.0,TOP7 1/7,,
2026-03-02,BUY,V,Visa,1,314.84727900250533,6.0,TOP7 1/7,,
2026-03-02,BUY,AMZN,Amazon,1,204.5500030517578,5.0,TOP7 1/7,,
2026-03-02,BUY,UNH,UnitedHealth,1,284.31321524046825,5.0,TOP7 1/7,,
2026-03-02,BUY,KO,Coca-Cola,4,80.17749742833676,4.0,TOP7 1/7,,
2026-03-02,BUY,HD,Home Depot,1,369.73626091727044,4.0,TOP7 1/7,,
2026-03-03,SELL,XOM,Exxon,4,154.38213258261683,,익절+10%(익일시가),8.566475081867608,17.0
2026-03-03,BUY,NFLX,Netflix,2,96.01000213623047,7.0,TOP7 1/7,,
2026-03-05,SELL,ABBV,AbbVie,4,231.49945126069107,,익절+10%(익일시가),8.349488078349454,19.0
2026-03-05,BUY,AMZN,Amazon,1,215.97999572753906,8.0,TOP7 1/7,,
2026-03-05,BUY,NFLX,Netflix,3,98.5,7.0,TOP7 1/7,,
2026-03-05,BUY,AMD,AMD,1,197.77000427246094,5.0,TOP7 1/7,,
2026-03-09,SELL,JPM,JPMorgan,1,280.26563390147476,,손절-10%,-9.999999999999998,22.0
2026-03-09,BUY,CRM,Salesforce,1,197.5547685014358,4.0,TOP7 1/7,,
2026-03-09,BUY,AMZN,Amazon,1,210.4499969482422,4.0,TOP7 1/7,,
2026-03-18,SELL,PG,P&G,2,147.30081655053266,,손절-10%,-9.999999999999998,16.0
2026-03-18,SELL,HD,Home Depot,1,332.7626348255434,,손절-10%,-9.999999999999998,12.0
2026-03-18,BUY,XOM,Exxon,1,158.5836245978209,5.0,TOP7 1/7,,
2026-03-18,BUY,AMZN,Amazon,1,213.92999267578125,4.0,TOP7 1/7,,
2026-03-26,SELL,AMD,AMD,1,217.97999572753906,,익절+10%(익일시가),10.218936652919064,14.0
2026-03-26,BUY,BAC,Bank of America,5,48.45822202867737,6.0,TOP7 1/7,,
2026-03-26,BUY,MRK,Merck,2,118.11064091534625,4.0,TOP7 1/7,,
2026-03-26,BUY,AMD,AMD,1,217.97999572753906,4.0,TOP7 1/7,,
2026-03-27,SELL,NVDA,NVIDIA,5,168.0787931866423,,손절-10%,-9.999999999999998,72.0
2026-03-27,BUY,ABBV,AbbVie,1,209.6804621896633,6.0,TOP7 1/7,,
2026-03-27,BUY,AAPL,Apple,1,253.666280215245,5.0,TOP7 1/7,,
2026-03-27,BUY,MRK,Merck,2,118.43828720586941,4.0,TOP7 1/7,,
2026-03-27,BUY,XOM,Exxon,1,164.46370369951495,3.0,TOP7 1/7,,
2026-03-30,SELL,AMD,AMD,1,196.18199615478517,,손절-10%,-9.999999999999998,2.0
2026-03-30,BUY,MRK,Merck,1,119.70914832116357,6.0,TOP7 1/7,,
2026-03-30,BUY,KO,Coca-Cola,2,75.4429159104272,4.0,TOP7 1/7,,
2026-03-30,BUY,PEP,PepsiCo,1,152.2185057080722,4.0,TOP7 1/7,,
2026-03-30,BUY,WMT,Walmart,1,123.47435432392255,3.0,TOP7 1/7,,
2026-03-30,BUY,XOM,Exxon,1,171.34697728498398,3.0,TOP7 1/7,,
2026-04-09,SELL,UNH,UnitedHealth,3,304.08324700425817,,익절+10%(익일시가),7.6472038760155625,31.0
2026-04-09,SELL,CRM,Salesforce,3,172.196800644134,,손절-10%,-9.999999999999998,37.0
2026-04-09,BUY,NVDA,NVIDIA,1,181.6283100364998,8.0,TOP7 1/7,,
2026-04-09,BUY,AAPL,Apple,1,258.7615948993736,8.0,TOP7 1/7,,
2026-04-09,BUY,PG,P&G,1,143.31086497516455,7.0,TOP7 1/7,,
2026-04-09,BUY,NFLX,Netflix,2,99.62999725341797,7.0,TOP7 1/7,,
2026-04-09,BUY,ABBV,AbbVie,1,207.7564167891894,7.0,TOP7 1/7,,
2026-04-10,SELL,AMZN,Amazon,4,235.3000030517578,,익절+10%(익일시가),11.396483072199937,27.0
2026-04-10,BUY,NVDA,NVIDIA,1,184.09543736125556,8.0,TOP7 1/7,,
2026-04-10,BUY,PG,P&G,1,145.79218524932554,8.0,TOP7 1/7,,
2026-04-10,BUY,AAPL,Apple,1,259.7406946341393,8.0,TOP7 1/7,,
2026-04-14,SELL,XOM,Exxon,3,148.31829167469596,,손절-10%,-9.999999999999998,18.0
2026-04-14,BUY,NVDA,NVIDIA,1,190.61783708872017,8.0,TOP7 1/7,,
2026-04-14,BUY,AMZN,Amazon,1,241.77999877929688,5.0,TOP7 1/7,,
2026-04-15,SELL,NFLX,Netflix,13,105.9800033569336,,익절+10%(익일시가),9.656009050780723,31.0
2026-04-15,BUY,PG,P&G,2,143.2810820748224,8.0,TOP7 1/7,,
2026-04-15,BUY,HD,Home Depot,1,339.3050167001936,7.0,TOP7 1/7,,
2026-04-15,BUY,UNH,UnitedHealth,1,314.20541746552016,6.0,TOP7 1/7,,
2026-04-15,BUY,ABBV,AbbVie,1,208.99000549316406,6.0,TOP7 1/7,,
2026-04-15,BUY,ORCL,Oracle,2,166.31140813717766,6.0,TOP7 1/7,,
2026-04-15,BUY,AMZN,Amazon,1,249.25,5.0,TOP7 1/7,,
2026-04-16,SELL,BAC,Bank of America,5,53.76067293913974,,익절+10%(익일시가),10.942314200724091,13.0
2026-04-16,BUY,ORCL,Oracle,1,175.80836846916668,6.0,TOP7 1/7,,
2026-04-22,SELL,UNH,UnitedHealth,1,348.8873678788304,,익절+10%(익일시가),11.037986134378519,4.0
2026-04-22,BUY,ORCL,Oracle,1,185.53452930761875,6.0,TOP7 1/7,,
2026-04-22,BUY,CRM,Salesforce,1,187.71551415547867,5.0,TOP7 1/7,,
2026-04-22,BUY,ABBV,AbbVie,1,205.1699981689453,5.0,TOP7 1/7,,
2026-04-22,BUY,PG,P&G,1,141.43498890920546,4.0,TOP7 1/7,,
2026-04-22,BUY,CVX,Chevron,1,185.57032672627793,3.0,TOP7 1/7,,
2026-04-23,SELL,ORCL,Oracle,4,179.77456526841104,,익절+10%(익일시가),3.6215833885780757,5.0
2026-04-23,BUY,ORCL,Oracle,1,179.77456526841104,7.0,TOP7 1/7,,
2026-04-23,BUY,CRM,Salesforce,1,177.1028943275062,5.0,TOP7 1/7,,
2026-04-23,BUY,PG,P&G,1,142.32825390720163,5.0,TOP7 1/7,,
2026-04-27,SELL,NVDA,NVIDIA,3,209.4059296471886,,익절+10%(익일시가),12.919437708657844,11.0
2026-04-27,BUY,PG,P&G,1,147.4199981689453,5.0,TOP7 1/7,,
2026-04-27,BUY,CRM,Salesforce,1,177.80110048089864,5.0,TOP7 1/7,,
2026-04-27,BUY,KO,Coca-Cola,2,76.21791205760562,4.0,TOP7 1/7,,
2026-04-27,BUY,ORCL,Oracle,1,171.98167938805025,4.0,TOP7 1/7,,
2026-05-01,SELL,AMZN,Amazon,2,265.5799865722656,,익절+10%(익일시가),8.172611544100716,12.0
2026-05-01,BUY,PG,P&G,1,147.8699951171875,4.0,TOP7 1/7,,
2026-05-01,BUY,NFLX,Netflix,1,94.41999816894531,4.0,TOP7 1/7,,
2026-05-01,BUY,PEP,PepsiCo,1,157.8888367971902,4.0,TOP7 1/7,,
2026-05-04,SELL,AAPL,Apple,3,279.4025768563376,,익절+10%(익일시가),8.552427981074429,24.0
2026-05-04,BUY,KO,Coca-Cola,3,77.5592522393189,4.0,TOP7 1/7,,
2026-05-04,BUY,PEP,PepsiCo,1,154.27682715172347,4.0,TOP7 1/7,,
2026-05-04,BUY,PG,P&G,1,146.05999755859375,3.0,TOP7 1/7,,
2026-05-04,BUY,CVX,Chevron,1,189.11783711932506,3.0,TOP7 1/7,,
2026-05-07,SELL,ORCL,Oracle,2,197.92144212666506,,익절+10%(익일시가),12.533292661207929,9.0
2026-05-07,BUY,KO,Coca-Cola,2,78.2845711261052,5.0,TOP7 1/7,,
2026-05-07,BUY,PEP,PepsiCo,1,153.39609354982522,5.0,TOP7 1/7,,
2026-05-07,BUY,MRK,Merck,1,112.6995593525094,4.0,TOP7 1/7,,
2026-05-13,SELL,HD,Home Depot,1,305.3199040148408,,손절(갭)-10.0%,-10.016094962539768,20.0
2026-05-13,BUY,PEP,PepsiCo,1,149.12107981812719,6.0,TOP7 1/7,,
2026-05-13,BUY,MRK,Merck,1,111.44854739888412,5.0,TOP7 1/7,,
2026-06-02,SELL,CRM,Salesforce,3,200.50251206369967,,익절+10%(익일시가),10.85254515446017,27.0
2026-06-02,SELL,NFLX,Netflix,1,84.97799835205079,,손절-10%,-9.999999999999986,21.0
2026-06-02,BUY,CRM,Salesforce,1,200.50251206369967,7.0,TOP7 1/7,,
2026-06-02,BUY,NVDA,NVIDIA,1,226.91551751623658,3.0,TOP7 1/7,,
2026-06-08,SELL,ABBV,AbbVie,4,226.75,,익절+10%(익일시가),9.067267919472567,48.0
2026-06-08,BUY,PG,P&G,2,145.7899932861328,7.0,TOP7 1/7,,
2026-06-08,BUY,WMT,Walmart,2,118.25,5.0,TOP7 1/7,,
2026-06-08,BUY,PEP,PepsiCo,2,140.9199981689453,4.0,TOP7 1/7,,
2026-06-09,SELL,CRM,Salesforce,1,179.03791597928875,,손절(갭)-10.7%,-10.705400078773886,5.0
2026-06-09,SELL,NVDA,NVIDIA,1,204.22396576461293,,손절-10%,-9.999999999999998,5.0
2026-06-09,BUY,WMT,Walmart,2,120.37999725341797,5.0,TOP7 1/7,,
2026-06-09,BUY,CVX,Chevron,1,188.5,5.0,TOP7 1/7,,
2026-06-29,SELL,CVX,Chevron,3,168.9564491536809,,손절-10%,-9.999999999999998,46.0
2026-06-29,BUY,MRK,Merck,2,127.6500015258789,6.0,TOP7 1/7,,
2026-06-29,BUY,AMZN,Amazon,1,234.22000122070312,5.0,TOP7 1/7,,
2026-06-29,BUY,PEP,PepsiCo,1,141.97000122070312,5.0,TOP7 1/7,,
2026-06-30,SELL,MRK,Merck,19,129.22000122070312,,익절+10%(익일시가),9.059409662608964,99.0
2026-06-30,BUY,AMZN,Amazon,2,237.35000610351562,6.0,TOP7 1/7,,
2026-06-30,BUY,TSLA,Tesla,1,406.0,5.0,TOP7 1/7,,
2026-06-30,BUY,V,Visa,1,341.760009765625,5.0,TOP7 1/7,,
2026-06-30,BUY,AVGO,Broadcom,1,374.7900085449219,5.0,TOP7 1/7,,
2026-06-30,BUY,MA,Mastercard,1,511.04334170419196,5.0,TOP7 1/7,,
2026-06-30,BUY,MRK,Merck,4,129.22000122070312,5.0,TOP7 1/7,,
2026-06-30,BUY,NVDA,NVIDIA,2,197.24000549316406,4.0,TOP7 1/7,,
2026-07-01,SELL,WMT,Walmart,5,108.13218278953654,,손절-10%,-9.999999999999998,64.0
2026-07-01,BUY,XOM,Exxon,1,136.52999877929688,5.0,TOP7 1/7,,
2026-07-06,SELL,V,Visa,2,363.0,,익절+10%(익일시가),10.56837358020475,85.0
2026-07-06,BUY,AMZN,Amazon,1,243.8000030517578,6.0,TOP7 1/7,,
2026-07-06,BUY,PEP,PepsiCo,1,144.24000549316406,6.0,TOP7 1/7,,
2026-07-06,BUY,NFLX,Netflix,3,77.08000183105469,5.0,TOP7 1/7,,
2026-07-06,BUY,CRM,Salesforce,1,163.99000549316406,5.0,TOP7 1/7,,
